,ad_id,page_id,page_name,ad_creative_bodies,ad_delivery_start_time,bylines,ad_snapshot_url,estimated_audience_size_lower,male,female,young,middle,old,delivery_by_region,estimated_audience_size_upper,ad_delivery_stop_time,currency,spend_lower,spend_upper,impressions_lower,impressions_upper,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,count,side
2025,219711647580570,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=219711647580570,,0.475359,0.515413,0.468851,0.453083,0.078067,"[{'percentage': '0.061081', 'region': 'New South Wales'}, {'percentage': '0.938919', 'region': 'Western Australia'}]",,2023-06-29,AUD,3000,3499,600000,699999.0,0.0,0.061081,0.0,0.0,0.0,0.0,0.0,0.938919,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2026,258680306812902,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=258680306812902,,0.452356,0.542251,0.452895,0.462963,0.084143,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-29,AUD,100,199,25000,29999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2027,1984045875262062,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1984045875262062,,0.447747,0.544155,0.455921,0.45938,0.084698,"[{'percentage': '0.039129', 'region': 'New South Wales'}, {'percentage': '0.960871', 'region': 'South Australia'}]",,2023-06-29,AUD,500,599,100000,124999.0,0.0,0.039129,0.0,0.0,0.960871,0.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2028,2004878326515716,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=2004878326515716,,0.484717,0.505626,0.497752,0.421435,0.080815,"[{'percentage': '1.1E-5', 'region': 'Western Australia'}, {'percentage': '0.868387', 'region': 'Queensland'}, {'percentage': '0.131602', 'region': 'Victoria'}]",,2023-06-29,AUD,2000,2499,400000,449999.0,0.0,0.0,0.0,0.868387,0.0,0.0,0.131602,1.1e-05,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2029,206984795578088,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=206984795578088,,0.506026,0.48894,0.464329,0.447632,0.088038,"[{'percentage': '0.020371', 'region': 'New South Wales'}, {'percentage': '0.979629', 'region': 'South Australia'}]",,2023-06-29,AUD,2000,2499,350000,399999.0,0.0,0.020371,0.0,0.0,0.979629,0.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2030,293562813118894,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=293562813118894,,0.524269,0.470898,0.443882,0.463649,0.092467,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-29,AUD,100,199,25000,29999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2031,564043269236416,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=564043269236416,,0.526741,0.466144,0.457407,0.460089,0.082503,"[{'percentage': '0.08569', 'region': 'New South Wales'}, {'percentage': '0.91431', 'region': 'Western Australia'}]",,2023-06-30,AUD,2000,2499,400000,449999.0,0.0,0.08569,0.0,0.0,0.0,0.0,0.0,0.91431,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2032,764457972091118,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=764457972091118,,0.526063,0.466494,0.494929,0.423608,0.081464,"[{'percentage': '0.869144', 'region': 'Queensland'}, {'percentage': '0.130856', 'region': 'Victoria'}]",,2023-06-30,AUD,2500,2999,450000,499999.0,0.0,0.0,0.0,0.869144,0.0,0.0,0.130856,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2033,608585251336663,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=608585251336663,,0.640862,0.348604,0.434969,0.493702,0.07133,"[{'percentage': '0.060499', 'region': 'New South Wales'}, {'percentage': '0.939501', 'region': 'Western Australia'}]",,2023-06-29,AUD,400,499,90000,99999.0,0.0,0.060499,0.0,0.0,0.0,0.0,0.0,0.939501,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2034,774123507534806,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=774123507534806,,0.67249,0.320649,0.416408,0.502183,0.08141,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-29,AUD,0,99,9000,9999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2035,1257776738204554,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1257776738204554,,0.601561,0.389853,0.359951,0.538385,0.101664,"[{'percentage': '0.017679', 'region': 'New South Wales'}, {'percentage': '0.982321', 'region': 'South Australia'}]",,2023-06-29,AUD,400,499,80000,89999.0,0.0,0.017679,0.0,0.0,0.982321,0.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2036,7030631973618933,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=7030631973618933,,0.658856,0.330277,0.43484,0.485558,0.079602,"[{'percentage': '0.862053', 'region': 'Queensland'}, {'percentage': '0.137947', 'region': 'Victoria'}]",,2023-06-30,AUD,900,999,175000,199999.0,0.0,0.0,0.0,0.862053,0.0,0.0,0.137947,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2037,243717971596979,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=243717971596979,,0.520282,0.472484,0.586112,0.358895,0.054991,"[{'percentage': '0.04239', 'region': 'New South Wales'}, {'percentage': '0.95761', 'region': 'South Australia'}]",,2023-06-30,AUD,1500,1999,300000,349999.0,0.0,0.04239,0.0,0.0,0.95761,0.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2038,1521831035314503,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1521831035314503,,0.506079,0.486532,0.638773,0.320124,0.041102,"[{'percentage': '0.065069', 'region': 'New South Wales'}, {'percentage': '0.934931', 'region': 'Western Australia'}]",,2023-06-30,AUD,3000,3499,600000,699999.0,0.0,0.065069,0.0,0.0,0.0,0.0,0.0,0.934931,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2039,2979103902223445,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=2979103902223445,,0.513989,0.480627,0.558352,0.379491,0.062156,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-30,AUD,400,499,80000,89999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2040,6354181294635351,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=6354181294635351,,0.455935,0.535584,0.64312,0.309042,0.047838,"[{'percentage': '9.0E-6', 'region': 'Western Australia'}, {'percentage': '0.87153', 'region': 'Queensland'}, {'percentage': '0.128461', 'region': 'Victoria'}]",,2023-06-30,AUD,3000,3499,600000,699999.0,0.0,0.0,0.0,0.87153,0.0,0.0,0.128461,9e-06,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2041,256105803669281,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=256105803669281,,0.503882,0.489629,0.541832,0.380562,0.077607,"[{'percentage': '0.040783', 'region': 'New South Wales'}, {'percentage': '0.959217', 'region': 'South Australia'}]",,2023-06-30,AUD,600,699,125000,149999.0,0.0,0.040783,0.0,0.0,0.959217,0.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2042,290104160024293,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=290104160024293,,0.502143,0.489248,0.59034,0.344237,0.065425,"[{'percentage': '0.860818', 'region': 'Queensland'}, {'percentage': '0.139173', 'region': 'Victoria'}, {'percentage': '9.0E-6', 'region': 'Western Australia'}]",,2023-06-29,AUD,2500,2999,500000,599999.0,0.0,0.0,0.0,0.860818,0.0,0.0,0.139173,9e-06,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2043,627592219044269,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=627592219044269,,0.510328,0.484315,0.597743,0.335692,0.066564,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-29,AUD,100,199,20000,24999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2044,1596810470812118,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-09,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1596810470812118,,0.517294,0.474775,0.572096,0.368777,0.059128,"[{'percentage': '0.074667', 'region': 'New South Wales'}, {'percentage': '0.925333', 'region': 'Western Australia'}]",,2023-06-29,AUD,1500,1999,350000,399999.0,0.0,0.074667,0.0,0.0,0.0,0.0,0.0,0.925333,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2045,196363476269121,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=196363476269121,,0.429933,0.564584,0.631578,0.332566,0.035855,"[{'percentage': '0.017039', 'region': 'New South Wales'}, {'percentage': '0.982961', 'region': 'South Australia'}]",,2023-06-09,AUD,0,99,15000,19999.0,0.0,0.017039,0.0,0.0,0.982961,0.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2046,267796589110316,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=267796589110316,,0.622958,0.369074,0.333165,0.565666,0.10117,"[{'percentage': '0.055427', 'region': 'New South Wales'}, {'percentage': '0.944573', 'region': 'Western Australia'}]",,2023-06-09,AUD,0,99,15000,19999.0,0.0,0.055427,0.0,0.0,0.0,0.0,0.0,0.944573,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
