voice_ad,side,ad_id,page_id,query,page_name,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,ad_snapshot_url
1,,9.78989E+14,1.27046E+14,the voice,Dr Michelle Ananda-Rajah MP,Is it purely advisory or will it have decision making capabilities? #yes23 #TheVoice,,['michelleforhiggins.com.au'],,https://www.facebook.com/ads/library/?id=978989236680829
0,,8.20602E+14,2.75759E+14,the voice,Cooking 4 All,"Get ready to laugh and nod in agreement, ladies!",['Every Woman Can Relate To These Posts'],['cooking4all.com'],"[""Being a woman today isn't easy. The world is full of inequality and women are held to high standards from men, as well as other women. While some females have decided to voice the injustices they face, others have tried a different approach—finding humor in it.From pink tax to clothing without poc...""]",https://www.facebook.com/ads/library/?id=820602069357118
1,,1.32603E+15,94936997928,the voice,Reconciliation NSW,"Beecroft and W.Pennant Hills: this Saturday 22 July, there are two opportunities to listen and learn about the upcoming referendum.

Join First Nations Leader Noel Pearson and Constitutional Lawyer Shireen Morris in Beecroft at 10am or West Pennant Hills at 4pm.

Register here:

Beecroft - https://www.eventbrite.com.au/e/voice-referendum-beecroft-qanda-tickets-673565621907?aff=oddtdtcreator

West Pennant Hills - https://www.eventbrite.com.au/e/voice-referendum-west-pennant-hills-qanda-tickets-673576414187?aff=oddtdtcreator",['Voice Referendum - Beecroft QandA'],['eventbrite.com.au'],['Join Indigenous leader NOEL PEARSON & constitutional lawyer DR SHIREEN MORRIS for a relaxed local discussion about the Voice referendum!'],https://www.facebook.com/ads/library/?id=1326025838026648
1,,1.32253E+15,1.05321E+14,the voice,Sam Lim MP,"I am proud to support the Yes community event at Boola Katitjin, Murdoch University this Saturday from 11am.",,,,https://www.facebook.com/ads/library/?id=1322532558691908
1,,7.94433E+14,1.00384E+14,the voice,Sheena Watt MP,"The Uluru Statement from the Heart in 2017 invited the nation to create a better future with Voice, Treaty, Truth.

This referendum is unfinished business, let's get it done. 

https://brunswickvoice.com.au/this-is-unfinished-business-for-me/",['‘This is unfinished business for me’'],['brunswickvoice.com.au'],['Why Sheena Watt is on a personal mission to see the Voice to Parliament referendum succeed.'],https://www.facebook.com/ads/library/?id=794432842154347
0,,3.33017E+15,4.01831E+14,the voice,Will Fowles MP,"As your voice in the Andrews Labor Government, I'm here to serve our community. Follow my page for updates.",['Will Fowles MP'],['facebook.com'],,https://www.facebook.com/ads/library/?id=3330165833962302
0,,1.27222E+15,4.01831E+14,the voice,Will Fowles MP,"Hi, I'm Will Fowles! I'm a Ringwood dad, and excited to be your local voice in Victorian Parliament. Follow my page for updates from the Andrews Labor Government.",['Will Fowles MP'],['facebook.com'],,https://www.facebook.com/ads/library/?id=1272217546747376
1,,3.07296E+14,2.38305E+15,the voice,CPAC Australia,"Time is ticking, tickets are selling, and the woke are fuming. Join Australia's largest and most influential gathering of conservatives at CPAC! Register now for 19-20 August 2023.",,['cpac.network'],,https://www.facebook.com/ads/library/?id=307295824980031
0,,9.28869E+14,5.31929E+14,the voice,John Quigley,"Tomorrow morning from 9am to 10:30am, I'll be at the Yorkshireman's Pie Cafe near Spudshed in Butler for one of my regular coffee catch ups. 

Make sure to head along and have a chat about everything Butler.",['John Quigley'],,"['Your local voice in parliament for Butler, representing the people between Quinns and Two Rocks and taking in the suburbs of Butler, Merriwa and Ridgewood. \n\nAttorney-General and Minister for Commerce of Western Australia.']",https://www.facebook.com/ads/library/?id=928869338213901
1,,6.63105E+14,2.74103E+14,the voice,Matt Keogh,"Overnight the official Voice Referendum Pamphlets were published, featuring Eddie Betts in the Yes Pamphlet.",,,,https://www.facebook.com/ads/library/?id=663104645367309
0,,2.89463E+14,1.44812E+14,the voice,CBM Australia,"One in six people worldwide has a disability. Disability can be both a cause and consequence of poverty, creating a cycle of inequality, isolation and exclusion that can be impossible to break. ​

Join CBM and our fellow advocates working to break the cycle of poverty and disability and improve the lives of millions of people worldwide.",['Join the growing chorus today'],['https://www.cbm.org.au/your-impact/advocacy-policy'],['Join Us Today'],https://www.facebook.com/ads/library/?id=289463460240898
1,,2.36139E+14,1.07031E+14,the voice,Bathurst For Yes,"A Community Forum will be held at 6pm on Wednesday, July 26. The forum is an opportunity for the people of Bathurst and the surrounding area to hear about the upcoming Voice to Parliament Referendum. All are welcome: yes, no, and undecided voters.
  
The presenter at the forum will be Kishaya Delaney from Orange. Kishaya is a proud Wiradjuri woman, a member of the Uluru Statement Youth Dialogue since 2019, and Pro Bono Solicitor at the law firm Herbert Smith Freehills. Kishaya established the Orange Region’s Voice Working Group.
                                                                                                                                                                                
The presentation will conclude with a forum which allows for questions and answers. 
  
The forum will be held in the hall of the Parish Centre (next to Cafe Viva), located behind the Cathedral on William Street. Enter via William Street. Limited parking will be available.

Authorised by Andrew McAlister, Bathurst For Yes, Bathurst.",['Bathurst Community Forum  on the Voice to Parliament Referendum'],['Bathurst Community Forum  on the Voice to Parliament Referendum'],"['A Community Forum will be held at 6pm on Wednesday, July 26. The forum is an opportunity for the people of Bathurst and the surrounding area to hear about the upcoming Voice to Parliament Referendum. All are welcome: yes, no, and undecided voters.\n  \nThe presenter at the forum will be Kishaya Delaney from Orange. Kishaya is a proud Wiradjuri woman, a member of the Uluru Statement Youth Dialogue since 2019, and Pro Bono Solicitor at Herbert Smith Freehills. Kishaya established the Orange Region’s Voice Working Group.\n                                                                                                                                                                                \nThe Hon. Andrew Gee, Independent member for Calare, will also be in attendance to address the forum.\n  \nThe presentation will conclude with a forum which allows for questions and answers. \n  \nThe forum will be held in the hall of the Parish Centre (next to Cafe Viva), located behind the Cathedral on William Street. Enter via William Street. Limited parking will be available.']",https://www.facebook.com/ads/library/?id=236138822631740
0,,6.87659E+14,1.89788E+15,the voice,Doh Athan - Our Voice,"Since the military coup in February 2021 there have been at least 130 attacks on health facilities. Tragically, this has injured and killed people during the attacks. But it has also left people in the area with little to no health care access. 
Youtube-https://youtu.be/hTGeqs5QQe4",['Junta attacks on hospitals leave locals with no access to healthcare'],,,https://www.facebook.com/ads/library/?id=687658556709559
0,,1.95458E+14,1.76798E+15,the voice,Jackson Taylor MP,"OFFICIALLY OPEN: Ribbon is cut, and brand new senior learning building at St Bernadette's Primary School - The Basin is open - the kids are loving it too!

I was absolutely stoked to secure $1.65 million as your voice in the Andrews Labor Government to see this one happen.

Bright, modern spaces, integrated outdoor areas, fit for purpose classrooms. It's all about making sure our young people have the very best facilities to match their world-class educators and school staff.

And I'll tell ya what, from principal Peter, through to their whole school community, they're a ripper, supportive team.

I'm so proud to have helped get this one done - and my thanks to our partners at Melbourne Archdiocese Catholic Schools (MACS) who helped ensure that this project was delivered to the standard the school community expects.

Supporting our schools is one of the most important things I do - and with over $90 million in local school funding delivered already, there's more work to do!",,,,https://www.facebook.com/ads/library/?id=195457946548657
1,,2.65982E+14,1.27046E+14,the voice,Dr Michelle Ananda-Rajah MP,"Why should First Nations People get special privileges in the constitution when other minorities don't? 

#yes23 #thevoice",,['michelleforhiggins.com.au'],,https://www.facebook.com/ads/library/?id=265982466070567
0,,2.39676E+14,1.39174E+14,the voice,The Week on Wednesday,"Latest #podcast https://apple.co/44NHZK6
Van Badham and Ben Davison congratulate the aged care workers who, by standing together in union, are starting to see their pay increases flow from this week and discuss how there is a union for everyone whether you're in aged care, ice cream making, acting or professional sport. Join your union at australianunions.org.au/wow

Dan Andrews has said no to the Commonwealth Games cost blow out so Van and Ben explore the reaction, what it means for the legacy infrastructure and just why billionaire and corporate owned media is SO upset.

The official referendum ""information"" pamphlets have been published and it is already clear that the NO campaign is relying on misinformation, misrepresentation and Americanised tactics.  Van and Ben discuss why Albo standing up to 2GB's Ben Fordham and people speaking out against the misinformation is vital for our democracy.

Jason Clare, Commonwealth Education Minister, gave a National Press Club speech today so Ben and Van take a look at the reality of public education in Australia.  With NINETY EIGHT PERCENT (98%) of public schools underfunded our hosts explore what is happening in education in Australia.

The good news is about plastics!

Our supporters continue to help us grow which is why we give our Cadre and Extend the Reach supporters personalised shoutouts. You can join them by visiting www.buymeacoffee.com/weekonwednesday
United Workers Union Australian Education Union AMWU - Australian Manufacturing Workers' Union #auspol #YES #CommonwealthGames #ProudtobePublic",,,,https://www.facebook.com/ads/library/?id=239675985612479
1,,2.33687E+14,2.31819E+14,the voice,Jennifer Howard MP,"Do you have questions on the Voice to Parliament?

Come along to USQ Ipswich Campus on 26 July at 6pm to hear from Noel Pearson, Sallyanne Atkinson AO, Lance McCallum MP and Rachel Bos to learn more about what it entails and to ask any questions you may have. I look forward to your contributions.

You can RSVP here 👉 https://bit.ly/46XTgJV Do you have questions on the Voice to Parliament?

Come along to USQ Ipswich Campus on 26 July at 6pm to hear from Noel Pearson, Sallyanne Atkinson AO, Lance McCallum MP and Rachel Bos to learn more about what it entails and to ask any questions you may have. I look forward to your contributions.

You can RSVP here 👉 https://bit.ly/46XTgJV","['Do you have questions on the Voice to Parliament?', 'Do you have questions on the Voice to Parliament?']",['bit.ly'],,https://www.facebook.com/ads/library/?id=233686579024435
1,,9.7364E+14,1.37903E+15,the voice,Daniel Mulino,"Just eight days until the Fraser for the Voice community forum so get in quick for your free ticket. Bookings are essential via this link https://www.trybooking.com/CJOJO or call my office on 9070 1974. Speaking at the forum are First Nations Elders and a law professor who will provide the legal perspective on the Voice. 
Interested in joining the Fraser for Yes campaign? You can sign up here: https://action.yes23.com.au/fraser_for_yes_hy69w6ca6zl3bkbraflfma",,,,https://www.facebook.com/ads/library/?id=973640057219486
1,,7.39241E+14,3.97307E+14,the voice,Justine Elliot MP,"VOICE TO PARLIAMENT FORUMS IN LENNOX HEAD AND TWEED HEADS

--- Due to the MASSIVE demand for tickets to the Community Forum on the Voice to Parliament in Lennox Head, there will now be a second forum - this time in Tweed Heads! Details in the link below. ---

This year we’ll be asked to vote in a referendum on whether First Nations people should be acknowledged in our Constitution and have a Voice to Parliament.
 
This is a once-in-a-generation opportunity to shape our country. This vote will be a huge responsibility, and local residents are telling me they’d like to understand the details better.
 
That’s why I’m hosting TWO Community Forums on the Voice to Parliament, with special guest Noel Pearson. I hope you can come along.
 
Please find more details, including how to register, at justineelliot.com.au/events
 
RSVPs are free but essential as seats are going fast. See you there! 🖤💛❤️",,,,https://www.facebook.com/ads/library/?id=739241101292404
0,,1.43815E+15,1.45262E+14,the voice,Angus Taylor MP,"🪓Local infrastructure projects like the Picton Bypass face the axe with Labor’s 90-day razor gang review.

This review is putting at risk more than 400 infrastructure projects across the nation. 

I’ve made a submission to the Review arguing for continued investment in Hume and the delivery of 'at risk' road and rail projects committed to by the former Coalition Government.",,,,https://www.facebook.com/ads/library/?id=1438146947032806
1,,1.31893E+15,1.09658E+14,the voice,Multicultural Voices Against the Voice,"For Arabic Speaking residents: we are not fighting against the Voice only.. we are creating Conservative lobby to fight against the plan... 

Join us this coming Friday..

ندعوكم للمشاركة بالندوة المقامة يوم الجمعة القادم في منطقة بيرالا - ليدكمب والتي لا تهدف فقط لمحاربة الاستفتاء الدستوري, بل تهدف لتنظيم لوبي محافظ قوي يدافع عن ثقافة العائلة والاخلاق والمكتسبات المدنية للاستراليين

الجمعه 21 تموز /يوليو الساعه 6 مساءا.. وستحضر قيادات احزاب محافظة مختلفة",,,,https://www.facebook.com/ads/library/?id=1318934055710116
1,,2.22222E+14,1.84544E+11,the voice,National Party of Australia,Stand with Senator Jacinta Nampijinpa Price and Say No to The Voice at www.oneandfree.au 🇦🇺,['Stand with Senator Jacinta Nampijinpa Price and Say No to The Voice at www.oneandfree.au 🇦🇺'],['www.oneandfree.au'],,https://www.facebook.com/ads/library/?id=222221724112867
1,,2.96013E+14,1.84544E+11,the voice,National Party of Australia,🚨PLEDGE YOUR VOTE🚨 Say no to the Voice,['PLEDGE YOUR VOTE'],['fb.me'],['Take Immediate Action'],https://www.facebook.com/ads/library/?id=296013402955433
1,,3.07313E+14,1.27046E+14,the voice,Dr Michelle Ananda-Rajah MP,How will the Voice work? #yes23,,['www.instagram.com'],,https://www.facebook.com/ads/library/?id=307312778308503
1,,1.77995E+14,1.00315E+14,the voice,Andrew Willcox MP,"Meet Thomas Mayo, one of Albo’s advisors for Labor’s Voice to Parliament.

Fair Australia",,['fb.com'],,https://www.facebook.com/ads/library/?id=177995391800503
0,,9.75057E+14,3.87729E+14,the voice,Dunn Street,"On this week's episode of Socially Democratic, Dunn Street founder and Community Organiser Stephen Donnelly was joined by Executive Director of the Chifley Research Centre, David Epstein.

David joins the show to chat about his political journey from a Labor household to chief of staff in the Rudd government, to executive director of Labor's official think tank - Chifley Research Centre. 

David discusses the role Chifley plays in the development of policy for the movement and how they will facilitate a robust discussion at the upcoming Labor Fringe in Brisbane, which runs as part of the 2023 ALP National Convention

National Conference plays a defining role in the future of our Party and our nation -  Please join us at the 49th Australian Labor Party National Conference at the Brisbane Convention Centre from Thursday 17 to Saturday 19 August 2023:
https://laborconference.org.au/ 
Make your voice heard this ALP Fringe: https://laborfringe.org.au/
The Chifley Research Centre is the official think tank of the Australian Labor Party dedicated to championing a Labor culture of ideas. Find out more at: https://www.chifley.org.au/ 

Subscribe and listen to Socially Democratic:  https://linktr.ee/dunn_street

#sociallydemocratic #dunnstreet #ALPfringe2023 #ALPNatCon2023 #getengaged #engagement #labor #campaigns #elections #voting #polls #organising #unions #liveshows #networking #progressive #buildingconnections #exploringideas #brisbane #australia #chifleyresearch #culture #ideas",,,,https://www.facebook.com/ads/library/?id=975057090381061
1,,3.03769E+14,1.60651E+15,the voice,Kerrynne Liddle - Liberal Senator for SA,So many voices but not enough listening - my second reading speech arguing against the Canberra Voice to Parliament,,,,https://www.facebook.com/ads/library/?id=303769028694577
1,,3.53914E+15,1.74666E+14,the voice,Jerome Laxale MP,"This Sunday, 23rd July, we’re launching Central Sydney for Yes with Sally Sitou MP 陈莎莉 and Andrew Charlton MP

Hear from us about why we’re supporting the Yes vote, what the next steps are in the campaign and how you can get involved in supporting the upcoming referendum. 

It’s also a great opportunity to have your questions answered.

It’ll be a great day, with Noel Pearson as the keynote speaker for the day. Noel Pearson is an Australian lawyer, academic, land rights activist and founder of the Cape York Institute for Policy and Leadership.

I look forward to seeing you there.

RSVP your spot here: https://www.eventbrite.com.au/e/central-sydney-says-yes-tickets-673599312677?aff=oddtdtcreator",['Central Sydney Says Yes'],['eventbrite.com.au'],"['Join Bennelong for Yes, Reid for Yes and Parramatta for Yes as they launch the Central Sydney says Yes to the Voice to Parliament campaign.']",https://www.facebook.com/ads/library/?id=3539143753002663
1,,6.60981E+14,1.27046E+14,the voice,Dr Michelle Ananda-Rajah MP,What is the Voice? #yes23,,['www.instagram.com'],,https://www.facebook.com/ads/library/?id=660981285554622
1,,8.05204E+14,1.92011E+15,the voice,Senator Perin Davey,"Labor’s Voice is legally risky, has no details and would be permanent.

If you don’t know - say No!

Follow for updates!",,,,https://www.facebook.com/ads/library/?id=805203987872570
1,,6.70592E+14,1.09658E+14,the voice,Multicultural Voices Against the Voice,"For logistical reasons, please confirm your attendance by booking your and your family and friends free tickets on https://www.trybooking.com/events/landing/1085217?fbclid=IwAR2EtHMNSQu_Ac4amWpRNauiD7M3q6MEeWSp4cgsH3B9B3yCG62CMjvfYqM",['TikTok · Multicultural voices: No Voice'],['tiktok.com'],"[""Check out Multicultural voices: No Voice's video.""]",https://www.facebook.com/ads/library/?id=670592348308774
1,,6.36816E+14,1.92011E+15,the voice,Senator Perin Davey,"An advisory body yes, but one that even the Prime Minister himself says will be hard to ignore and according to Yes campaigners will advise on anything and everything. If you don’t know - say no! It was great to join Laura Jayes on AM Agenda this morning to discuss this as well as Labor's cost of living crisis.",,,,https://www.facebook.com/ads/library/?id=636816008386937
1,,6.58522E+14,1.50155E+15,the voice,Senator Anthony Chisholm,"When it comes to the Voice, it’s quite simple… status quo or improved outcomes? As we head toward a referendum later this year, I hope that Australians will rise above the disgraceful attempts to misinform and will vote ‘Yes’ for improved outcomes for First Nations people.",,,,https://www.facebook.com/ads/library/?id=658522142979642
1,,9.30299E+14,1.50155E+15,the voice,Senator Anthony Chisholm,"We spend millions of dollars a year to improve the lives of Indigenous Australians, but the gap is getting wider. We can’t keep doing the same thing and expecting different results. The Voice will help governments ensure that taxpayer money is targeted correctly to make a meaningful impact.",,,,https://www.facebook.com/ads/library/?id=930299124707646
1,,6.45229E+15,0,the voice,Instagram User 233713112,"Which way should people vote for the upcoming Aboriginal and Torres Strait Islander Voice referendum? 

If it’s Hope For Health Yolngu Steering Committee Member Joanne Garnggulkpuy Dhurrkay you’re asking, the answer is an emphatic “YES, YES, YES!”

Link in bio for full article 👆🏾

#Adocacy #FirstNations #TheVoice #Yolngu #ArnhemLand",['instagram.com'],['instagram.com'],,https://www.facebook.com/ads/library/?id=6452291681505898
1,,6.15119E+14,1.60651E+15,the voice,Kerrynne Liddle - Liberal Senator for SA,"Last weekend, Christine Middap at The Australian wrote a piece on my story and why I will be saying NO to the Voice this year.

If you want to find out more about me and why the Voice will fail to solve the everyday problems afflicting Indigenous Australians, you should give it a read!

Find article link below (paywall protected)

https://www.theaustralian.com.au/inquirer/people-shouldnt-feel-embarrassed-or-ashamed-to-say-no-to-indigenous-voice-to-parliament-kerrynne-liddle/news-story/f2051efc245b362042a5f5f758d61fd8",,,,https://www.facebook.com/ads/library/?id=615119437379902
1,,2.86389E+14,1.60651E+15,the voice,Kerrynne Liddle - Liberal Senator for SA,"Yesterday on ABC Great Southern, Minister Burney said, ""some [Voice members] may be elected, some may be from existing organised nations. Those things haven't been worked through yet.

We are rapidly closing in on a defining referendum. This lack of detail and lack of planning is simply unacceptable.

Don't know? Say no!",,,,https://www.facebook.com/ads/library/?id=286389200544951
1,,1.36271E+15,1.60347E+14,the voice,Central Land Council,"Tennant Creek turned out in force yesterday to show its support for putting a voice to parliament into Australia's rule book, the constitution. Warumungu leaders spoke up for a yes vote in the referendum later this year. They explained how the voice will be a national Aboriginal body that will make sure our ideas for positive change will be heard loud and clear. So many great conversations! If your community or group wants to part of the discussion or have questions please contact our voice team at voice@clc.org.au.",,,,https://www.facebook.com/ads/library/?id=1362706184342320
1,,1.31966E+15,1.60014E+14,the voice,Matt Thistlethwaite MP,"Join us to discuss the upcoming referendum on the Aboriginal and Torres Strait Islander Voice in our Constitution.

Along with the La Perouse Local Aboriginal Land Council, I'm hosting a series of Voice to Parliament information forums:

🔹19 July, 6:30pm, Prince Henry Centre, Little Bay

https://mattthistlethwaite.com.au/actions/voice-to-parliament-forum-little-bay/

🔹20 July, 6:30pm, Randwick Town Hall

https://mattthistlethwaite.com.au/actions/voice-to-parliament-forum-randwick-town-hall/

🔹27 July, 6:30pm, Botany Town Hall

https://mattthistlethwaite.com.au/actions/voice-to-parliament-forum-botany-town-hall/

Register via the above links. If you have any questions, contact my office at matt.thistlethwaite.mp@aph.gov.au or call on 9349 6007.",,,,https://www.facebook.com/ads/library/?id=1319659805309054
1,,2.81522E+14,3.52954E+14,the voice,Jason Wood MP,"Albanese’s Canberra Voice has suffered a collapse in support with just 41 per cent of voters now saying they will vote yes.

The Liberals tried to negotiate with Albanese and Labor to have to change the wording of the referendum and to establish what the Voice’s power will be but arrogant Albanese refused, leaving his voice open to high court challenges and with undefined powers before the vote. 

It’s a sneaky move by arrogant Albanese no wonder why support has taken a nose dive.",,,,https://www.facebook.com/ads/library/?id=281522457892248
1,,2.96795E+14,1.05321E+14,the voice,Sam Lim MP,"Join us on 22 July to network and learn more about ""The Voice to Parliament"".

Don't miss the opportunity to hear from Professor Fiona Stanley and prominent First Nations speakers as they shed light on the significance of this referendum, why it is necessary.

RSVP NOW at https://action.yes23.com.au/rally_for_yes23",,,,https://www.facebook.com/ads/library/?id=296795212806139
1,,1.72935E+15,21591025194,the voice,The University of Melbourne,"The Voice to Parliament is a historic opportunity to recognise the rights of Aboriginal and Torres Strait Islander people. 

Professor Sandra Eades AO shares her personal story of how law, place, culture and identity are intertwined in Indigenous history and health and why the Voice isn’t the only thing needed to achieve reconciliation.

#UniMelbPursuit",['The Voice to Parliament and echoes of Mabo'],['pursuit.unimelb.edu.au'],"[""An Australian referendum could enshrine an Indigenous Voice to Parliament, but a University of Melbourne expert says it's been a long road to get here.""]",https://www.facebook.com/ads/library/?id=1729347090826595
1,,2.81761E+14,3.6776E+14,the voice,Dr David Honey MLA,"Western Australians have seen first-hand the chaos caused by Labor's ACHA.  Now, Premier Cook has admitted it will do the same thing as the Voice to Parliament.  Finally, some honesty from the WA Labor Party.  #VoteNo",,,,https://www.facebook.com/ads/library/?id=281761177836987
0,,2.50153E+14,1.19458E+14,the voice,"AEMEE - Aboriginal Enterprises in Mining, Energy and Exploration Ltd","Djarindjin Airport Pty Ltd has committed to supporting AEMEE by becoming the first ever Gold Indigenous Business Sponsor as well as the first Aboriginal Business Dinner Sponsor for the 2023 Conference. 
 
The Djarindjin Aboriginal Corporation presented at AEMEE in 2018  and were rated as one the best presentations in AEMEE’s 16 year history when they showcased their Airport story which was and still is the first Aboriginal owned and run Airport.
 
Djarindjin have been making significant strides in championing the economic development and well-being of the Djarindjin community. Their dedication to building meaningful partnerships, advocating for Indigenous rights, and driving positive change reflects in their unwavering commitment to empowering their community and creating a sustainable future for generations to come.
 
We are humbled and privileged to collaborate with Djarindjin Airport Pty Ltd, as this sponsorship represents a significant step towards rewriting the narrative of Aboriginal Business success in the sector.
 
We extend our sincerest thanks to Djarindjin Aboriginal Corporation Board for their visionary leadership and commitment to empowering Aboriginal business and in-turn communities. 
 
Join us in celebrating this remarkable sponsorship as together we continue to champion Indigenous business empowerment, foster respectful relationships, and create our voice to the sector for a sustainable economic future for all.

Stay tuned for more exciting AEMEE updates coming soon!

16th Annual AEMEE Conference ticket booking link 👉 https://lnkd.in/gf4JYKat

#AEMEE2023 #AEMEE #ConnectingCultures #IndigenousSponsorship #ResourceSector #CommunityImpact #Sustainability #Empowerment #TogetherWeThrive #AboriginalBusiness #DjarindjinAboriginalCorporation #DjarindjinAirportPtyLtd Djarindjin Aboriginal Corporation #DjarindjinAirportPtyLtd","['AEMEE - Aboriginal Enterprises in Mining, Energy and Exploration Ltd']",,"['Aboriginal Enterprises in Mining, Exploration and Energy Ltd (AEMEE) is an incorporated not-for-profit company set up to grow Indigenous businesses.']",https://www.facebook.com/ads/library/?id=250152901102402
0,,8.20527E+14,1.07939E+14,the voice,Garth Hamilton MP,"Let Your Voice Be Heard! 📣 

Your feedback matters, and I’m keen to listen and work for you as your Federal Member.

Join the #TowardsToowoomba2032 movement and help shape the future of our vibrant region.

I’m committed to working with the community, and your valuable feedback will play a crucial role in making Toowoomba an even more incredible place to call home. 🏡✨ Let Your Voice Be Heard! 📣 

Your feedback matters, and I’m keen to listen and work for you as your Federal Member.

Join the #TowardsToowoomba2032 movement and help shape the future of our vibrant region.

I’m committed to working with the community, and your valuable feedback will play a crucial role in making Toowoomba an even more incredible place to call home. 🏡✨","['Let’s work together #TowardsToowoomba2032', 'Let’s work together #TowardsToowoomba2032']",['garthhamilton.com.au'],"['#TowardsToowoomba2032 is my commitment to you as your Federal MP.', '#TowardsToowoomba2032 is my commitment to you as your Federal MP.']",https://www.facebook.com/ads/library/?id=820526679286649
1,,1.15802E+15,1.47619E+15,the voice,Russell Broadbent MP,"I’ve been a long time advocate for The Voice. 

But it is so important that we have open conversations about what is best for our nation.

Here’s a chat I had earlier this week with local Indigenous Elder Cheryl Drayton.",['Monash Matters with Cheryl Drayton'],['youtube.com'],['I’ve been a long time advocate for The Voice. But it is so important that we have open conversations about what is best for our nation.Here’s a chat I had ea...'],https://www.facebook.com/ads/library/?id=1158016465589449
0,,8.093E+14,1.07691E+14,the voice,Australian Workers' Union - WA Branch,"One death is one too many!

AWU members, delegates and Members of Parliament have thrown their voice behind the AWU’s campaign to improve safety on mining and resources projects – thank you for your support.

Our members will not stand by silently while some of their workmates are in danger of not coming home after their shift. The AWU will be continuing our calls on Mining and Resources employers to improve safety on site and lift standards to save lives.

Thank you to everyone who has already thrown their support behind our campaign if you would like to add your voice to our campaign, please message this page and let us know why it’s important to you.","[""Australian Workers' Union - WA Branch""]",['facebook.com'],,https://www.facebook.com/ads/library/?id=809299914222317
0,,2.39169E+14,1.2156E+14,the voice,Senator Slade Brockman,"The rising cost of living is the biggest issue facing Western Australians today.

Comments made by the member for Perth show how out of touch the Federal Labor Party is with the needs of Western Australians.

It's time that Labor got its priorities right and started to address the issues that everyday Australians face.

You can read my full thoughts in the The West Australian 👇",,,,https://www.facebook.com/ads/library/?id=239168705659213
1,,1.01202E+15,1.07766E+14,the voice,Henry Pike MP,"Don’t let the Voice cancel Australia Day 🇦🇺! 

The Voice is risky, permanent and divisive. Leading constitutional experts say it WILL have the capacity to advise on Australia Day. 

That's why we need legislation to protect Australia Day in the same way ANZAC Day and our National Flag are protected. 

Sign the petition now and call on your MP to protect the date from changing!",['Voice campaigners are coming for Australia Day'],['henrypike.com.au'],"['January 26th, the date of Australia Day should be enshrined in legislation like the Australian Flag and ANZAC day.']",https://www.facebook.com/ads/library/?id=1012023153549872
1,,6.06203E+14,21591025194,the voice,The University of Melbourne,"Who came up with the Voice?

Melbourne Law School expert in constitutional law, Professor Cheryl Saunders AO, says the Voice grew out of the deliberations from the Indigenous Convention 2017 in Uluru to discuss and agree on an approach to constitutional reform to recognise Aboriginal and Torres Strait Islander peoples.

Learn more about the Voice to Parliament → unimelb.me/VoiceFacts",['Who came up with the Voice?'],['www.unimelb.edu.au'],,https://www.facebook.com/ads/library/?id=606203188281250
